question_id,question_id_no0,grade,subject
3110,3110,7,natural science
3111,3111,2,natural science
3112,3112,2,natural science
3113,3113,6,natural science
3114,3114,6,language science
3115,3115,6,natural science
3116,3116,10,language science
3117,3117,3,social science
3118,3118,8,natural science
3119,3119,4,natural science
3120,3120,8,language science
3121,3121,4,social science
3122,3122,6,social science
3123,3123,5,social science
3124,3124,2,social science
3125,3125,5,natural science
3126,3126,2,natural science
3127,3127,6,social science
3128,3128,11,language science
3129,3129,6,language science
3130,3130,4,natural science
3131,3131,2,language science
3132,3132,3,social science
3133,3133,6,natural science
3134,3134,5,natural science
3135,3135,11,language science
3136,3136,4,natural science
3137,3137,7,natural science
3138,3138,7,social science
3139,3139,6,social science
3140,3140,12,language science
3141,3141,9,language science
3142,3142,4,social science
3143,3143,4,language science
3144,3144,2,social science
3145,3145,3,natural science
3146,3146,8,natural science
3147,3147,6,natural science
3148,3148,2,natural science
3149,3149,10,language science
3150,3150,3,language science
3151,3151,7,language science
3152,3152,2,natural science
3153,3153,7,natural science
3154,3154,6,natural science
3155,3155,3,social science
3156,3156,4,natural science
3157,3157,9,language science
3158,3158,5,social science
3159,3159,11,language science
3160,3160,3,natural science
3161,3161,6,language science
3162,3162,7,natural science
3163,3163,6,language science
3164,3164,8,natural science
3165,3165,2,natural science
3166,3166,6,natural science
3167,3167,2,natural science
3168,3168,4,language science
3169,3169,7,social science
3170,3170,8,natural science
3171,3171,3,natural science
3172,3172,4,natural science
3173,3173,7,language science
3174,3174,5,social science
3175,3175,4,social science
3176,3176,8,natural science
3177,3177,8,natural science
3178,3178,6,language science
3179,3179,2,natural science
3180,3180,5,social science
3181,3181,2,natural science
3182,3182,6,social science
3183,3183,6,language science
3184,3184,8,natural science
3185,3185,5,natural science
3186,3186,6,social science
3187,3187,11,language science
3188,3188,10,language science
3189,3189,7,natural science
3190,3190,5,natural science
3191,3191,5,social science
3192,3192,6,social science
3193,3193,6,natural science
3194,3194,5,natural science
3195,3195,6,language science
3196,3196,4,social science
3197,3197,6,natural science
3198,3198,2,natural science
3199,3199,4,social science
3200,3200,3,language science
3201,3201,10,language science
3202,3202,3,natural science
3203,3203,5,social science
3204,3204,3,natural science
3205,3205,2,natural science
3206,3206,5,natural science
3207,3207,3,natural science
3208,3208,7,social science
3209,3209,5,natural science
3210,3210,2,language science
3211,3211,5,natural science
3212,3212,1,language science
3213,3213,6,natural science
3214,3214,4,social science
3215,3215,6,natural science
3216,3216,12,language science
3217,3217,3,natural science
3218,3218,5,social science
3219,3219,7,natural science
3220,3220,9,language science
3221,3221,6,social science
3222,3222,7,language science
3223,3223,8,natural science
3224,3224,6,language science
3225,3225,11,language science
3226,3226,8,natural science
3227,3227,12,language science
3228,3228,8,natural science
3229,3229,4,social science
3230,3230,3,natural science
3231,3231,2,natural science
3232,3232,4,social science
3233,3233,3,natural science
3234,3234,6,social science
3235,3235,7,natural science
3236,3236,4,natural science
3237,3237,5,natural science
3238,3238,10,language science
3239,3239,2,natural science
3240,3240,2,language science
3241,3241,10,language science
3242,3242,6,natural science
3243,3243,8,language science
3244,3244,8,natural science
3245,3245,7,social science
3246,3246,8,language science
3247,3247,3,language science
3248,3248,6,natural science
3249,3249,7,natural science
3250,3250,3,social science
3251,3251,4,natural science
3252,3252,6,language science
3253,3253,4,language science
3254,3254,2,social science
3255,3255,6,natural science
3256,3256,8,natural science
3257,3257,2,natural science
3258,3258,6,language science
3259,3259,8,social science
3260,3260,5,natural science
3261,3261,3,natural science
3262,3262,3,natural science
3263,3263,3,natural science
3264,3264,3,social science
3265,3265,6,social science
3266,3266,5,social science
3267,3267,3,natural science
3268,3268,10,language science
3269,3269,2,natural science
3270,3270,5,natural science
3271,3271,3,social science
3272,3272,7,natural science
3273,3273,5,language science
3274,3274,4,language science
3275,3275,7,language science
3276,3276,5,social science
3277,3277,5,natural science
3278,3278,4,natural science
3279,3279,10,language science
3280,3280,2,natural science
3281,3281,7,natural science
3282,3282,6,natural science
3283,3283,2,language science
3284,3284,3,social science
3285,3285,8,social science
3286,3286,4,natural science
3287,3287,4,natural science
3288,3288,7,natural science
3289,3289,8,natural science
3290,3290,3,natural science
3291,3291,8,language science
3292,3292,4,social science
3293,3293,4,natural science
3294,3294,4,natural science
3295,3295,6,natural science
3296,3296,3,natural science
3297,3297,8,natural science
3298,3298,8,natural science
3299,3299,5,natural science
3300,3300,6,language science
3301,3301,3,natural science
3302,3302,8,natural science
3303,3303,8,natural science
3304,3304,3,natural science
3305,3305,8,language science
3306,3306,5,natural science
3307,3307,3,natural science
3308,3308,8,natural science
3309,3309,4,natural science
3310,3310,7,natural science
3311,3311,5,language science
3312,3312,4,social science
3313,3313,9,language science
3314,3314,5,social science
3315,3315,12,language science
3316,3316,7,language science
3317,3317,4,language science
3318,3318,4,language science
3319,3319,7,natural science
3320,3320,5,social science
3321,3321,4,social science
3322,3322,11,language science
3323,3323,2,natural science
3324,3324,6,language science
3325,3325,5,natural science
3326,3326,9,language science
3327,3327,2,natural science
3328,3328,3,natural science
3329,3329,7,language science
3330,3330,7,natural science
3331,3331,6,natural science
3332,3332,7,natural science
3333,3333,8,language science
3334,3334,7,social science
3335,3335,7,natural science
3336,3336,4,natural science
3337,3337,3,natural science
3338,3338,5,natural science
3339,3339,4,social science
3340,3340,2,natural science
3341,3341,8,social science
3342,3342,8,natural science
3343,3343,6,natural science
3344,3344,2,social science
3345,3345,1,language science
3346,3346,5,social science
3347,3347,8,language science
3348,3348,8,language science
3349,3349,3,natural science
3350,3350,6,natural science
3351,3351,4,language science
3352,3352,12,language science
3353,3353,3,language science
3354,3354,3,natural science
3355,3355,7,natural science
3356,3356,8,natural science
3357,3357,5,social science
3358,3358,8,natural science
3359,3359,4,natural science
3360,3360,4,language science
3361,3361,8,natural science
3362,3362,6,language science
3363,3363,4,language science
3364,3364,2,natural science
3365,3365,8,language science
3366,3366,5,natural science
3367,3367,10,language science
3368,3368,3,natural science
3369,3369,7,social science
3370,3370,8,natural science
3371,3371,3,natural science
3372,3372,4,natural science
3373,3373,8,social science
3374,3374,5,natural science
3375,3375,5,natural science
3376,3376,7,natural science
3377,3377,8,natural science
3378,3378,4,natural science
3379,3379,3,natural science
3380,3380,3,natural science
3381,3381,2,language science
3382,3382,8,natural science
3383,3383,3,natural science
3384,3384,3,natural science
3385,3385,8,social science
3386,3386,4,language science
3387,3387,4,natural science
3388,3388,2,natural science
3389,3389,4,natural science
3390,3390,7,social science
3391,3391,4,natural science
3392,3392,2,language science
3393,3393,7,natural science
3394,3394,7,natural science
3395,3395,7,natural science
3396,3396,7,language science
3397,3397,5,social science
3398,3398,7,social science
3399,3399,5,social science
3400,3400,5,language science
3401,3401,6,social science
3402,3402,5,social science
3403,3403,4,language science
3404,3404,4,natural science
3405,3405,2,natural science
3406,3406,4,language science
3407,3407,5,natural science
3408,3408,8,social science
3409,3409,2,social science
3410,3410,3,natural science
3411,3411,5,natural science
3412,3412,6,natural science
3413,3413,11,language science
3414,3414,7,natural science
3415,3415,6,social science
3416,3416,9,language science
3417,3417,8,natural science
3418,3418,2,social science
3419,3419,10,language science
3420,3420,5,natural science
3421,3421,5,language science
3422,3422,3,natural science
3423,3423,5,natural science
3424,3424,6,social science
3425,3425,3,natural science
3426,3426,3,natural science
3427,3427,3,natural science
3428,3428,3,natural science
3429,3429,2,language science
3430,3430,10,language science
3431,3431,4,language science
3432,3432,6,language science
3433,3433,7,natural science
3434,3434,4,natural science
3435,3435,10,language science
3436,3436,7,social science
3437,3437,8,natural science
3438,3438,4,natural science
3439,3439,3,social science
3440,3440,12,language science
3441,3441,4,natural science
3442,3442,8,language science
3443,3443,4,natural science
3444,3444,3,social science
3445,3445,7,natural science
